Epoch,Learning_rate,Train_Energy_RMSE (eV/atom),Valid_Energy_RMSE (eV/atom),Train_Force_RMSE (eV/Å),Valid_Force_RMSE (eV/Å),Train_Stress_RMSE (kbar),Valid_Stress_RMSE (kbar),Train_Energy_MAE (eV/atom),Valid_Energy_MAE (eV/atom),Train_Force_MAE (eV/Å),Valid_Force_MAE (eV/Å),Train_Stress_MAE (kbar),Valid_Stress_MAE (kbar),Train_Energy_Loss,Valid_Energy_Loss,Train_Force_Loss,Valid_Force_Loss,Train_Stress_Loss,Valid_Stress_Loss,Train_TotalLoss,Valid_TotalLoss
600,0.000250,0.381632,0.678514,1.615401,1.205417,130.795119,144.734233,0.017734,0.033881,0.043929,0.066410,3.177576,5.862112,0.000145,0.000300,0.000395,0.000622,0.031738,0.058522,0.000857,0.001507
601,0.000250,0.381676,0.678571,1.615865,1.238103,130.828803,144.830736,0.017743,0.033886,0.043943,0.066538,3.179921,5.864537,0.000145,0.000300,0.000395,0.000623,0.031761,0.058546,0.000858,0.001509
602,0.000250,0.381658,0.678549,1.615300,1.237130,130.794129,144.888561,0.017726,0.033904,0.043900,0.066382,3.177149,5.863331,0.000145,0.000300,0.000395,0.000621,0.031734,0.058535,0.000857,0.001507
603,0.000250,0.381678,0.678709,1.615682,1.247682,130.817358,146.339260,0.017727,0.033868,0.043921,0.066470,3.175697,5.870428,0.000145,0.000300,0.000395,0.000622,0.031719,0.058605,0.000857,0.001509
604,0.000250,0.381713,0.678473,1.615355,1.261214,130.814334,145.195369,0.017719,0.033825,0.043886,0.066540,3.175214,5.865578,0.000145,0.000300,0.000395,0.000623,0.031714,0.058557,0.000857,0.001508
605,0.000250,0.381560,0.678649,1.615285,1.226127,130.800165,146.028392,0.017722,0.033898,0.043901,0.066372,3.176680,5.871206,0.000145,0.000301,0.000395,0.000621,0.031729,0.058613,0.000857,0.001508
606,0.000250,0.381711,0.678590,1.615315,1.236192,130.815406,145.475535,0.017713,0.033864,0.043876,0.066499,3.174601,5.861364,0.000145,0.000300,0.000395,0.000622,0.031708,0.058515,0.000856,0.001508
607,0.000250,0.381591,0.678635,1.615437,1.237323,130.808159,145.772740,0.017719,0.033885,0.043896,0.066463,3.176249,5.867522,0.000145,0.000300,0.000395,0.000622,0.031725,0.058576,0.000857,0.001508
608,0.000250,0.381624,0.678602,1.615295,1.260812,130.812961,146.055636,0.017702,0.033901,0.043869,0.066444,3.174264,5.868703,0.000145,0.000301,0.000395,0.000622,0.031705,0.058588,0.000856,0.001509
609,0.000250,0.381640,0.678427,1.615548,1.182962,130.801104,143.707670,0.017711,0.033857,0.043887,0.066344,3.176675,5.848173,0.000145,0.000300,0.000395,0.000621,0.031729,0.058383,0.000857,0.001505
610,0.000250,0.381682,0.678642,1.615026,1.244209,130.771724,146.430214,0.017686,0.033865,0.043848,0.066367,3.170174,5.862205,0.000144,0.000300,0.000394,0.000621,0.031664,0.058523,0.000855,0.001507
611,0.000250,0.381651,0.678467,1.615461,1.243167,130.780768,143.414583,0.017694,0.033897,0.043821,0.066510,3.168254,5.856580,0.000144,0.000300,0.000394,0.000623,0.031645,0.058467,0.000855,0.001508
612,0.000250,0.381609,0.678620,1.615547,1.220427,130.806601,146.004294,0.017703,0.033863,0.043888,0.066501,3.175264,5.864172,0.000145,0.000300,0.000395,0.000622,0.031715,0.058543,0.000856,0.001508
613,0.000250,0.381622,0.678484,1.615368,1.187179,130.798763,144.447859,0.017709,0.033795,0.043862,0.066410,3.172100,5.860148,0.000145,0.000300,0.000394,0.000621,0.031683,0.058502,0.000856,0.001506
614,0.000250,0.381607,0.678575,1.615597,1.218815,130.826660,145.305658,0.017695,0.033882,0.043889,0.066441,3.176465,5.859501,0.000144,0.000300,0.000395,0.000622,0.031727,0.058496,0.000857,0.001507
615,0.000125,0.381563,0.678514,1.614986,1.232460,130.765500,145.393586,0.017527,0.033730,0.043644,0.066313,3.155206,5.877256,0.000143,0.000299,0.000392,0.000621,0.031514,0.058673,0.000851,0.001507
616,0.000125,0.381548,0.678629,1.614759,1.227600,130.694300,146.114870,0.017481,0.033710,0.043529,0.066290,3.128728,5.863256,0.000143,0.000299,0.000391,0.000620,0.031249,0.058534,0.000847,0.001505
617,0.000125,0.381550,0.678506,1.614912,1.222601,130.702353,144.982058,0.017482,0.033743,0.043548,0.066216,3.129006,5.864709,0.000143,0.000299,0.000391,0.000620,0.031252,0.058548,0.000847,0.001505
618,0.000125,0.381572,0.678546,1.614866,1.235588,130.706625,145.672055,0.017475,0.033708,0.043521,0.066309,3.128980,5.858960,0.000143,0.000299,0.000391,0.000621,0.031252,0.058490,0.000847,0.001505
619,0.000125,0.381587,0.678561,1.614811,1.240095,130.710254,145.247776,0.017483,0.033672,0.043526,0.066248,3.128691,5.855439,0.000143,0.000299,0.000391,0.000620,0.031249,0.058456,0.000847,0.001504
620,0.000125,0.381525,0.678462,1.614847,1.208860,130.706509,145.636920,0.017472,0.033719,0.043528,0.066247,3.127087,5.869400,0.000143,0.000299,0.000391,0.000620,0.031233,0.058595,0.000846,0.001505
621,0.000125,0.381583,0.678582,1.614852,1.234199,130.699738,145.794872,0.017463,0.033685,0.043523,0.066329,3.123577,5.859238,0.000143,0.000299,0.000391,0.000621,0.031198,0.058493,0.000846,0.001505
622,0.000125,0.381573,0.678521,1.614793,1.229111,130.703396,145.637090,0.017469,0.033773,0.043505,0.066249,3.124737,5.870451,0.000143,0.000300,0.000391,0.000620,0.031210,0.058605,0.000846,0.001506
623,0.000125,0.381544,0.678542,1.615007,1.250256,130.695320,146.002170,0.017461,0.033722,0.043520,0.066311,3.122985,5.862929,0.000143,0.000299,0.000391,0.000621,0.031192,0.058530,0.000846,0.001505
624,0.000125,0.381512,0.678481,1.614921,1.225320,130.707883,145.390580,0.017466,0.033718,0.043505,0.066314,3.125510,5.871403,0.000143,0.000299,0.000391,0.000621,0.031217,0.058614,0.000846,0.001506
625,0.000125,0.381536,0.678605,1.614859,1.236352,130.703257,146.892224,0.017459,0.033729,0.043515,0.066251,3.123960,5.862422,0.000143,0.000299,0.000391,0.000620,0.031202,0.058525,0.000846,0.001505
626,0.000125,0.381541,0.678482,1.614891,1.204642,130.701153,145.128528,0.017464,0.033726,0.043494,0.066235,3.122887,5.865743,0.000143,0.000299,0.000391,0.000620,0.031191,0.058558,0.000846,0.001505
627,0.000125,0.381519,0.678583,1.614893,1.243726,130.701495,146.109198,0.017451,0.033715,0.043492,0.066304,3.120791,5.861055,0.000143,0.000299,0.000391,0.000621,0.031170,0.058512,0.000845,0.001505
628,0.000125,0.381539,0.678514,1.614823,1.211251,130.699773,145.372224,0.017458,0.033723,0.043487,0.066205,3.121312,5.865040,0.000143,0.000299,0.000391,0.000620,0.031175,0.058551,0.000845,0.001504
629,0.000125,0.381540,0.678528,1.614990,1.207564,130.699698,145.801953,0.017451,0.033725,0.043483,0.066321,3.120243,5.860857,0.000143,0.000299,0.000391,0.000621,0.031165,0.058509,0.000845,0.001505
630,0.000125,0.381543,0.678512,1.614669,1.265877,130.696619,145.565168,0.017451,0.033763,0.043467,0.066309,3.119219,5.869811,0.000143,0.000300,0.000391,0.000621,0.031154,0.058599,0.000845,0.001506
631,0.000125,0.381535,0.678527,1.615125,1.197070,130.698712,145.784163,0.017451,0.033693,0.043480,0.066295,3.118481,5.859768,0.000143,0.000299,0.000391,0.000620,0.031147,0.058498,0.000845,0.001505
632,0.000125,0.381535,0.678471,1.614731,1.243253,130.697106,145.649266,0.017450,0.033748,0.043475,0.066299,3.119724,5.875761,0.000143,0.000299,0.000391,0.000621,0.031160,0.058658,0.000845,0.001507
633,0.000125,0.381484,0.678605,1.614931,1.246821,130.691099,146.802223,0.017441,0.033711,0.043476,0.066365,3.116682,5.873194,0.000143,0.000299,0.000391,0.000621,0.031129,0.058633,0.000845,0.001507
634,0.000125,0.381542,0.678450,1.614773,1.220054,130.696978,145.179317,0.017440,0.033747,0.043462,0.066331,3.117625,5.874708,0.000143,0.000300,0.000391,0.000621,0.031138,0.058647,0.000845,0.001507
635,0.000125,0.381488,0.678671,1.614930,1.215521,130.690102,146.297182,0.017442,0.033703,0.043472,0.066265,3.117637,5.860395,0.000143,0.000299,0.000391,0.000620,0.031139,0.058505,0.000845,0.001504
636,0.000125,0.381536,0.678477,1.614823,1.235591,130.714359,145.011995,0.017443,0.033727,0.043460,0.066321,3.120503,5.873890,0.000143,0.000299,0.000391,0.000621,0.031167,0.058639,0.000845,0.001507
637,0.000125,0.381530,0.678624,1.614885,1.218118,130.692584,146.154768,0.017432,0.033718,0.043444,0.066303,3.115674,5.864365,0.000143,0.000299,0.000390,0.000620,0.031119,0.058544,0.000844,0.001505
638,0.000125,0.381492,0.678520,1.614803,1.227396,130.705663,145.608446,0.017444,0.033723,0.043458,0.066275,3.119552,5.871403,0.000143,0.000299,0.000391,0.000620,0.031158,0.058615,0.000845,0.001506
639,0.000125,0.381536,0.678563,1.614808,1.219487,130.698700,145.703124,0.017434,0.033706,0.043439,0.066334,3.116883,5.856074,0.000143,0.000299,0.000390,0.000621,0.031131,0.058462,0.000844,0.001505
640,0.000125,0.381526,0.678554,1.614672,1.236602,130.711396,146.021853,0.017437,0.033725,0.043446,0.066269,3.118032,5.879841,0.000143,0.000299,0.000390,0.000620,0.031143,0.058699,0.000844,0.001507
641,0.000125,0.381489,0.678473,1.614756,1.187257,130.690624,145.257394,0.017428,0.033727,0.043430,0.066287,3.115363,5.857808,0.000143,0.000299,0.000390,0.000620,0.031116,0.058479,0.000844,0.001504
642,0.000125,0.381559,0.678532,1.614720,1.222543,130.707692,145.513659,0.017440,0.033705,0.043455,0.066270,3.117304,5.875227,0.000143,0.000299,0.000391,0.000620,0.031135,0.058652,0.000845,0.001506
643,0.000125,0.381526,0.678516,1.614871,1.221254,130.695332,145.673908,0.017427,0.033717,0.043448,0.066311,3.115127,5.858618,0.000143,0.000299,0.000390,0.000621,0.031113,0.058487,0.000844,0.001505
644,0.000125,0.381498,0.678463,1.614768,1.231197,130.703338,145.543258,0.017436,0.033727,0.043449,0.066279,3.116877,5.876481,0.000143,0.000299,0.000390,0.000620,0.031131,0.058665,0.000844,0.001506
645,0.000125,0.381517,0.678521,1.614813,1.215034,130.695181,145.566180,0.017428,0.033687,0.043439,0.066307,3.114494,5.858480,0.000143,0.000299,0.000390,0.000621,0.031107,0.058486,0.000844,0.001505
646,0.000125,0.381433,0.678517,1.614706,1.229844,130.699715,146.080402,0.017423,0.033740,0.043436,0.066294,3.114755,5.875456,0.000142,0.000300,0.000390,0.000621,0.031110,0.058655,0.000844,0.001507
647,0.000125,0.381522,0.678542,1.614796,1.204280,130.699547,145.146498,0.017426,0.033684,0.043437,0.066293,3.114202,5.858391,0.000142,0.000299,0.000390,0.000620,0.031104,0.058485,0.000844,0.001504
648,0.000125,0.381530,0.678509,1.614710,1.231101,130.707309,145.594739,0.017428,0.033735,0.043417,0.066297,3.115085,5.872007,0.000143,0.000299,0.000390,0.000621,0.031113,0.058620,0.000844,0.001506
649,0.000125,0.381502,0.678548,1.614697,1.201688,130.701014,145.808087,0.017422,0.033723,0.043415,0.066314,3.113975,5.859789,0.000142,0.000299,0.000390,0.000621,0.031102,0.058498,0.000844,0.001505
650,0.000125,0.381481,0.678473,1.614827,1.228162,130.704480,145.446449,0.017426,0.033681,0.043431,0.066314,3.115752,5.869349,0.000143,0.000299,0.000390,0.000621,0.031120,0.058594,0.000844,0.001506
651,0.000125,0.381467,0.678530,1.614848,1.220591,130.691297,145.719340,0.017417,0.033703,0.043410,0.066328,3.112370,5.857752,0.000142,0.000299,0.000390,0.000621,0.031086,0.058478,0.000843,0.001505
652,0.000125,0.381458,0.678521,1.614811,1.234839,130.703182,145.505516,0.017416,0.033706,0.043410,0.066295,3.113409,5.873342,0.000142,0.000299,0.000390,0.000621,0.031096,0.058634,0.000844,0.001506
653,0.000125,0.381521,0.678642,1.614866,1.215553,130.689998,146.549350,0.017425,0.033693,0.043416,0.066236,3.112474,5.862864,0.000142,0.000299,0.000390,0.000620,0.031087,0.058530,0.000844,0.001504
654,0.000125,0.381500,0.678491,1.614754,1.234175,130.700695,145.528339,0.017423,0.033711,0.043414,0.066311,3.114190,5.875858,0.000142,0.000299,0.000390,0.000621,0.031104,0.058659,0.000844,0.001507
655,0.000125,0.381472,0.678579,1.614814,1.244851,130.695268,146.044135,0.017411,0.033708,0.043404,0.066335,3.112352,5.858528,0.000142,0.000299,0.000390,0.000621,0.031086,0.058486,0.000843,0.001505
656,0.000125,0.381478,0.678512,1.614710,1.226284,130.699373,145.658137,0.017415,0.033714,0.043404,0.066213,3.112250,5.874062,0.000142,0.000299,0.000390,0.000620,0.031085,0.058641,0.000843,0.001506
657,0.000125,0.381506,0.678550,1.614776,1.213041,130.689760,146.192308,0.017405,0.033697,0.043397,0.066315,3.110566,5.858024,0.000142,0.000299,0.000390,0.000621,0.031068,0.058481,0.000843,0.001505
658,0.000125,0.381432,0.678534,1.614762,1.238974,130.697431,145.576847,0.017408,0.033705,0.043398,0.066303,3.111991,5.874819,0.000142,0.000299,0.000390,0.000621,0.031082,0.058648,0.000843,0.001506
659,0.000125,0.381495,0.678469,1.614835,1.232945,130.688241,145.493702,0.017398,0.033715,0.043384,0.066332,3.109203,5.859963,0.000142,0.000299,0.000390,0.000621,0.031054,0.058501,0.000843,0.001505
660,0.000125,0.381494,0.678530,1.614723,1.221664,130.695065,145.899192,0.017414,0.033677,0.043400,0.066263,3.111050,5.863361,0.000142,0.000299,0.000390,0.000620,0.031073,0.058535,0.000843,0.001505
661,0.000125,0.381442,0.678507,1.614928,1.246930,130.700005,145.705299,0.017402,0.033740,0.043396,0.066324,3.111390,5.878524,0.000142,0.000299,0.000390,0.000621,0.031076,0.058685,0.000843,0.001507
662,0.000125,0.381461,0.678550,1.614712,1.204082,130.692781,146.183486,0.017408,0.033730,0.043387,0.066210,3.109680,5.871740,0.000142,0.000299,0.000390,0.000620,0.031059,0.058618,0.000843,0.001505
663,0.000125,0.381446,0.678526,1.614890,1.253064,130.687511,145.382770,0.017395,0.033745,0.043387,0.066325,3.107823,5.873452,0.000142,0.000300,0.000390,0.000621,0.031040,0.058635,0.000843,0.001507
664,0.000125,0.381464,0.678513,1.614687,1.213489,130.684426,146.343049,0.017407,0.033692,0.043384,0.066273,3.107966,5.869089,0.000142,0.000299,0.000390,0.000620,0.031042,0.058591,0.000843,0.001505
665,0.000125,0.381484,0.678516,1.614884,1.256633,130.695303,145.274228,0.017398,0.033742,0.043388,0.066299,3.109370,5.873356,0.000142,0.000299,0.000390,0.000621,0.031056,0.058634,0.000843,0.001506
666,0.000063,0.381435,0.678566,1.614695,1.224467,130.676876,145.940246,0.017330,0.033632,0.043306,0.066230,3.103664,5.858334,0.000142,0.000299,0.000389,0.000620,0.030999,0.058483,0.000841,0.001504
667,0.000063,0.381450,0.678521,1.614532,1.231636,130.659474,145.727687,0.017306,0.033620,0.043248,0.066222,3.090657,5.856085,0.000142,0.000299,0.000389,0.000620,0.030869,0.058461,0.000839,0.001503
668,0.000063,0.381446,0.678504,1.614673,1.214420,130.663226,145.946444,0.017304,0.033630,0.043249,0.066197,3.091451,5.861375,0.000142,0.000299,0.000389,0.000620,0.030877,0.058514,0.000839,0.001503
669,0.000063,0.381431,0.678521,1.614581,1.231747,130.660784,145.619437,0.017299,0.033664,0.043245,0.066204,3.089161,5.857531,0.000142,0.000299,0.000388,0.000620,0.030854,0.058476,0.000839,0.001503
670,0.000063,0.381442,0.678539,1.614575,1.224950,130.665580,145.950477,0.017300,0.033619,0.043232,0.066200,3.090603,5.852827,0.000142,0.000299,0.000388,0.000620,0.030868,0.058429,0.000839,0.001503
671,0.000063,0.381444,0.678457,1.614670,1.229096,130.665957,145.561253,0.017298,0.033655,0.043241,0.066234,3.089436,5.863451,0.000142,0.000299,0.000388,0.000620,0.030857,0.058535,0.000839,0.001504
672,0.000063,0.381448,0.678528,1.614608,1.230654,130.660262,145.946182,0.017296,0.033622,0.043239,0.066231,3.087681,5.854100,0.000142,0.000299,0.000388,0.000620,0.030839,0.058441,0.000838,0.001503
673,0.000063,0.381444,0.678475,1.614604,1.220823,130.662107,145.473099,0.017297,0.033658,0.043236,0.066179,3.087492,5.859489,0.000142,0.000299,0.000388,0.000619,0.030837,0.058495,0.000838,0.001503
674,0.000063,0.381436,0.678552,1.614622,1.221452,130.660947,145.965580,0.017294,0.033630,0.043230,0.066237,3.087586,5.855621,0.000142,0.000299,0.000388,0.000620,0.030838,0.058456,0.000838,0.001503
675,0.000063,0.381433,0.678500,1.614528,1.221802,130.661579,145.540993,0.017293,0.033642,0.043225,0.066148,3.086436,5.856305,0.000142,0.000299,0.000388,0.000619,0.030827,0.058463,0.000838,0.001503
676,0.000063,0.381430,0.678497,1.614644,1.222948,130.662130,145.839098,0.017297,0.033648,0.043232,0.066223,3.087382,5.854825,0.000142,0.000299,0.000388,0.000620,0.030836,0.058448,0.000838,0.001503
677,0.000063,0.381419,0.678514,1.614530,1.221902,130.662263,145.937870,0.017291,0.033625,0.043225,0.066186,3.085873,5.860186,0.000142,0.000299,0.000388,0.000620,0.030821,0.058502,0.000838,0.001503
678,0.000063,0.381432,0.678520,1.614665,1.222785,130.663742,145.687193,0.017294,0.033639,0.043226,0.066239,3.086873,5.855230,0.000142,0.000299,0.000388,0.000620,0.030831,0.058452,0.000838,0.001503
679,0.000063,0.381414,0.678539,1.614527,1.222054,130.659439,146.099316,0.017289,0.033646,0.043220,0.066180,3.084841,5.860426,0.000141,0.000299,0.000388,0.000619,0.030811,0.058504,0.000838,0.001503
680,0.000063,0.381443,0.678523,1.614646,1.223776,130.663870,145.856549,0.017288,0.033633,0.043217,0.066216,3.085968,5.854485,0.000141,0.000299,0.000388,0.000620,0.030822,0.058445,0.000838,0.001503
681,0.000063,0.381423,0.678525,1.614521,1.217002,130.659659,145.767282,0.017285,0.033653,0.043215,0.066185,3.084311,5.858722,0.000141,0.000299,0.000388,0.000619,0.030805,0.058487,0.000838,0.001503
682,0.000063,0.381415,0.678515,1.614711,1.219994,130.662808,145.905841,0.017284,0.033652,0.043214,0.066229,3.084735,5.855374,0.000141,0.000299,0.000388,0.000620,0.030810,0.058454,0.000838,0.001503
683,0.000063,0.381414,0.678548,1.614504,1.219452,130.660999,146.004953,0.017284,0.033649,0.043215,0.066154,3.083983,5.860830,0.000141,0.000299,0.000388,0.000619,0.030802,0.058508,0.000838,0.001503
684,0.000063,0.381429,0.678506,1.614651,1.222464,130.661886,145.753993,0.017283,0.033642,0.043212,0.066238,3.084609,5.854840,0.000141,0.000299,0.000388,0.000620,0.030808,0.058448,0.000838,0.001503
685,0.000063,0.381429,0.678476,1.614581,1.226879,130.660813,145.655407,0.017283,0.033629,0.043208,0.066216,3.083198,5.858704,0.000141,0.000299,0.000388,0.000620,0.030794,0.058487,0.000838,0.001503
686,0.000063,0.381423,0.678550,1.614620,1.224735,130.660976,145.954784,0.017281,0.033643,0.043209,0.066231,3.084735,5.854991,0.000141,0.000299,0.000388,0.000620,0.030810,0.058450,0.000838,0.001503
687,0.000063,0.381422,0.678508,1.614595,1.217081,130.660042,145.955385,0.017280,0.033632,0.043204,0.066179,3.082863,5.857615,0.000141,0.000299,0.000388,0.000619,0.030791,0.058476,0.000837,0.001503
688,0.000063,0.381404,0.678548,1.614578,1.231458,130.660842,146.328823,0.017281,0.033650,0.043209,0.066234,3.083975,5.859620,0.000141,0.000299,0.000388,0.000620,0.030802,0.058496,0.000838,0.001504
689,0.000063,0.381419,0.678496,1.614510,1.228983,130.660059,145.704094,0.017279,0.033640,0.043196,0.066196,3.082513,5.858310,0.000141,0.000299,0.000388,0.000620,0.030787,0.058483,0.000837,0.001503
690,0.000063,0.381423,0.678546,1.614630,1.238495,130.659758,146.161226,0.017280,0.033641,0.043205,0.066257,3.082954,5.857179,0.000141,0.000299,0.000388,0.000620,0.030792,0.058472,0.000837,0.001504
691,0.000063,0.381401,0.678495,1.614573,1.219425,130.657328,145.660851,0.017277,0.033641,0.043202,0.066187,3.081997,5.858494,0.000141,0.000299,0.000388,0.000619,0.030782,0.058485,0.000837,0.001503
692,0.000063,0.381403,0.678559,1.614567,1.220396,130.657734,146.320696,0.017275,0.033640,0.043200,0.066171,3.081974,5.859602,0.000141,0.000299,0.000388,0.000619,0.030782,0.058496,0.000837,0.001503
693,0.000063,0.381408,0.678468,1.614631,1.210378,130.659683,145.566367,0.017273,0.033638,0.043197,0.066213,3.082442,5.853597,0.000141,0.000299,0.000388,0.000620,0.030787,0.058436,0.000837,0.001503
694,0.000063,0.381402,0.678528,1.614571,1.240730,130.653651,145.940427,0.017274,0.033672,0.043194,0.066218,3.079943,5.863823,0.000141,0.000299,0.000388,0.000620,0.030762,0.058538,0.000837,0.001504
695,0.000063,0.381413,0.678514,1.614562,1.225840,130.658441,145.882715,0.017273,0.033626,0.043199,0.066192,3.081383,5.853864,0.000141,0.000299,0.000388,0.000620,0.030776,0.058439,0.000837,0.001503
696,0.000063,0.381432,0.678534,1.614603,1.224388,130.656789,145.978336,0.017273,0.033651,0.043193,0.066243,3.080441,5.859509,0.000141,0.000299,0.000388,0.000620,0.030767,0.058495,0.000837,0.001504
697,0.000063,0.381428,0.678577,1.614514,1.229241,130.657931,146.200861,0.017274,0.033668,0.043187,0.066176,3.080406,5.862639,0.000141,0.000299,0.000388,0.000619,0.030766,0.058526,0.000837,0.001504
698,0.000063,0.381391,0.678450,1.614566,1.224575,130.655913,145.804985,0.017268,0.033642,0.043189,0.066264,3.079842,5.857374,0.000141,0.000299,0.000388,0.000620,0.030761,0.058474,0.000837,0.001504
699,0.000063,0.381402,0.678578,1.614589,1.214344,130.660668,146.352524,0.017275,0.033640,0.043189,0.066186,3.081654,5.860022,0.000141,0.000299,0.000388,0.000620,0.030779,0.058500,0.000837,0.001503
700,0.000063,0.381412,0.678507,1.614547,1.227460,130.657688,146.000776,0.017266,0.033674,0.043182,0.066197,3.079579,5.863911,0.000141,0.000299,0.000388,0.000620,0.030758,0.058539,0.000837,0.001504
