epoch,lr,trainset_Energy_MAE,trainset_Force_MAE,trainset_Stress_MAE,trainset_Energy_Loss,trainset_Force_Loss,trainset_Stress_Loss,trainset_TotalLoss,validset_Energy_MAE,validset_Force_MAE,validset_Stress_MAE,validset_Energy_Loss,validset_Force_Loss,validset_Stress_Loss,validset_TotalLoss,testset_Energy_MAE,testset_Force_MAE,testset_Stress_MAE,testset_Energy_Loss,testset_Force_Loss,testset_Stress_Loss,testset_TotalLoss
89,0.005600,0.032633,0.067149,5.352126,0.000283,0.000628,0.053488,0.001446,0.041320,0.077783,6.242324,0.000369,0.000739,0.062323,0.001731,0.033027,0.079879,7.296539,0.000289,0.000763,0.073494,0.001786
90,0.005550,0.032084,0.066525,5.216874,0.000278,0.000622,0.052137,0.001421,0.043358,0.080479,6.444167,0.000388,0.000766,0.064314,0.001797,0.035286,0.084464,7.143992,0.000309,0.000811,0.071687,0.001837
91,0.005500,0.032070,0.066453,5.197609,0.000277,0.000621,0.051944,0.001418,0.044639,0.075965,6.290426,0.000400,0.000720,0.062778,0.001748,0.036816,0.082844,7.410568,0.000326,0.000800,0.075096,0.001877
92,0.005450,0.031614,0.066572,5.226899,0.000273,0.000623,0.052238,0.001418,0.042955,0.077059,6.148598,0.000383,0.000731,0.061376,0.001728,0.035255,0.082543,7.136906,0.000310,0.000795,0.071857,0.001823
93,0.005400,0.031339,0.065602,5.111129,0.000270,0.000613,0.051079,0.001394,0.041713,0.079439,6.333564,0.000373,0.000756,0.063200,0.001761,0.033420,0.082071,7.372117,0.000291,0.000789,0.073863,0.001818
94,0.005350,0.031254,0.065965,5.205613,0.000269,0.000616,0.052025,0.001406,0.041464,0.078089,6.430805,0.000370,0.000743,0.064179,0.001754,0.033020,0.083456,7.382731,0.000290,0.000802,0.074585,0.001838
95,0.005300,0.031137,0.064986,5.087781,0.000268,0.000607,0.050846,0.001384,0.041952,0.078703,6.423869,0.000374,0.000749,0.064102,0.001764,0.033932,0.084128,7.520946,0.000297,0.000806,0.075622,0.001858
96,0.005250,0.030919,0.065030,5.177430,0.000266,0.000607,0.051741,0.001391,0.044131,0.076681,6.415163,0.000395,0.000728,0.064026,0.001763,0.034749,0.081666,7.183259,0.000304,0.000787,0.072275,0.001813
97,0.005200,0.030933,0.064862,5.068597,0.000266,0.000606,0.050654,0.001379,0.040750,0.076300,6.287593,0.000362,0.000724,0.062740,0.001714,0.033748,0.081861,7.272588,0.000296,0.000788,0.072978,0.001813
98,0.005150,0.030634,0.064634,5.144897,0.000263,0.000603,0.051417,0.001381,0.040619,0.076393,6.254105,0.000362,0.000725,0.062415,0.001711,0.031908,0.080364,7.143061,0.000277,0.000774,0.072105,0.001771
99,0.005100,0.030239,0.063274,4.979948,0.000260,0.000590,0.049767,0.001347,0.041692,0.077264,6.143901,0.000371,0.000733,0.061322,0.001718,0.033866,0.082626,7.021505,0.000296,0.000794,0.070541,0.001795
100,0.005050,0.030554,0.064257,5.051882,0.000263,0.000599,0.050487,0.001367,0.042223,0.076521,6.422104,0.000377,0.000726,0.064081,0.001744,0.034251,0.082269,7.585532,0.000300,0.000786,0.076607,0.001853
101,0.005000,0.030035,0.063317,5.029313,0.000258,0.000590,0.050261,0.001351,0.039900,0.074648,6.144543,0.000355,0.000707,0.061330,0.001676,0.032278,0.079507,7.042818,0.000282,0.000763,0.070540,0.001750
102,0.004951,0.029782,0.063219,4.961500,0.000255,0.000589,0.049582,0.001340,0.041642,0.074079,6.248063,0.000371,0.000702,0.062346,0.001697,0.033199,0.078681,7.358529,0.000290,0.000755,0.073901,0.001784
103,0.004901,0.029814,0.063296,4.978734,0.000255,0.000590,0.049755,0.001343,0.041955,0.074612,6.321498,0.000374,0.000707,0.063099,0.001712,0.033108,0.079623,6.889213,0.000287,0.000768,0.069196,0.001747
104,0.004851,0.029706,0.061858,4.908690,0.000255,0.000576,0.049055,0.001321,0.042707,0.075975,6.342958,0.000381,0.000721,0.063303,0.001735,0.034358,0.080738,7.467472,0.000301,0.000776,0.075348,0.001830
105,0.004801,0.029462,0.062231,4.929075,0.000252,0.000579,0.049260,0.001324,0.040180,0.074260,6.149392,0.000358,0.000704,0.061377,0.001676,0.032476,0.077656,6.951576,0.000283,0.000747,0.069600,0.001726
106,0.004751,0.029607,0.062726,4.880761,0.000253,0.000584,0.048775,0.001325,0.040805,0.072794,6.213790,0.000364,0.000690,0.062029,0.001673,0.032515,0.079835,7.386343,0.000284,0.000767,0.074021,0.001791
107,0.004701,0.029155,0.061698,4.910436,0.000249,0.000574,0.049072,0.001314,0.039109,0.071735,6.287273,0.000348,0.000678,0.062766,0.001654,0.031055,0.078315,7.094913,0.000270,0.000752,0.071434,0.001736
108,0.004651,0.028921,0.061237,4.828829,0.000247,0.000570,0.048256,0.001299,0.039503,0.077170,6.200833,0.000351,0.000733,0.061914,0.001704,0.031116,0.082503,7.413608,0.000269,0.000794,0.074449,0.001807
109,0.004601,0.028827,0.061144,4.845779,0.000246,0.000569,0.048426,0.001299,0.038489,0.072989,5.994059,0.000342,0.000691,0.059853,0.001631,0.030463,0.077635,7.027449,0.000264,0.000744,0.070668,0.001715
110,0.004551,0.028705,0.061127,4.806172,0.000245,0.000568,0.048031,0.001293,0.038897,0.073899,6.482147,0.000345,0.000700,0.064717,0.001693,0.030702,0.079862,7.353376,0.000265,0.000769,0.073673,0.001770
111,0.004501,0.028631,0.060592,4.867093,0.000244,0.000563,0.048638,0.001294,0.038721,0.072588,6.279611,0.000344,0.000687,0.062672,0.001657,0.030499,0.077667,7.266415,0.000264,0.000747,0.073048,0.001742
112,0.004451,0.028807,0.060777,4.769748,0.000246,0.000565,0.047666,0.001288,0.039303,0.072060,6.334929,0.000349,0.000682,0.063242,0.001664,0.031352,0.077286,7.393645,0.000272,0.000742,0.074209,0.001756
113,0.004401,0.027985,0.059723,4.703512,0.000238,0.000555,0.047004,0.001263,0.039029,0.072818,6.202551,0.000347,0.000689,0.061910,0.001656,0.029550,0.077229,7.172289,0.000255,0.000741,0.072290,0.001719
114,0.004351,0.028114,0.059748,4.707025,0.000239,0.000555,0.047038,0.001264,0.038511,0.074055,6.136745,0.000342,0.000703,0.061255,0.001658,0.031369,0.078213,7.222188,0.000273,0.000757,0.072772,0.001758
