epoch,lr,trainset_Energy_MAE,trainset_Force_MAE,trainset_Stress_MAE,trainset_Energy_Loss,trainset_Force_Loss,trainset_Stress_Loss,trainset_TotalLoss,validset_Energy_MAE,validset_Force_MAE,validset_Stress_MAE,validset_Energy_Loss,validset_Force_Loss,validset_Stress_Loss,validset_TotalLoss,testset_Energy_MAE,testset_Force_MAE,testset_Stress_MAE,testset_Energy_Loss,testset_Force_Loss,testset_Stress_Loss,testset_TotalLoss
96,0.005250,0.029435,0.063087,4.893517,0.000252,0.000587,0.048901,0.001328,0.039713,0.076384,6.205859,0.000353,0.000727,0.061922,0.001699,0.031251,0.084592,7.383435,0.000271,0.000836,0.073933,0.001846
97,0.005200,0.029321,0.062722,4.909945,0.000251,0.000584,0.049066,0.001325,0.041848,0.081263,6.355364,0.000374,0.000775,0.063413,0.001783,0.032505,0.084354,7.379406,0.000283,0.000822,0.074038,0.001846
98,0.005150,0.029329,0.062660,4.866467,0.000251,0.000583,0.048632,0.001321,0.040045,0.073991,6.278944,0.000356,0.000702,0.062641,0.001684,0.030880,0.078943,7.379046,0.000268,0.000767,0.074172,0.001777
99,0.005100,0.028742,0.061230,4.829892,0.000245,0.000569,0.048267,0.001297,0.040586,0.074316,6.209803,0.000361,0.000703,0.061960,0.001684,0.031689,0.081336,7.641305,0.000275,0.000795,0.076451,0.001834
100,0.005050,0.028782,0.061374,4.795035,0.000246,0.000571,0.047917,0.001295,0.040038,0.073007,6.129884,0.000356,0.000691,0.061186,0.001660,0.031641,0.079163,7.361426,0.000275,0.000773,0.073898,0.001787
101,0.005000,0.029041,0.061564,4.860750,0.000248,0.000572,0.048574,0.001306,0.039840,0.075250,6.159902,0.000355,0.000713,0.061479,0.001682,0.031903,0.082800,7.450285,0.000277,0.000805,0.074817,0.001830
102,0.004951,0.028514,0.061236,4.790922,0.000243,0.000569,0.047877,0.001291,0.040256,0.072056,6.079610,0.000359,0.000683,0.060669,0.001648,0.032087,0.079791,7.282069,0.000280,0.000781,0.072965,0.001791
103,0.004901,0.028547,0.060905,4.771176,0.000243,0.000566,0.047679,0.001286,0.040529,0.075430,6.144410,0.000360,0.000715,0.061325,0.001689,0.032011,0.080824,7.291269,0.000279,0.000784,0.073060,0.001793
104,0.004851,0.028475,0.061033,4.747683,0.000243,0.000567,0.047445,0.001284,0.039619,0.073947,6.095751,0.000352,0.000701,0.060853,0.001662,0.031688,0.081298,7.396937,0.000276,0.000796,0.073930,0.001811
105,0.004801,0.028401,0.060364,4.743451,0.000242,0.000560,0.047403,0.001276,0.041131,0.073365,6.158073,0.000367,0.000695,0.061471,0.001677,0.031746,0.076900,7.217934,0.000277,0.000742,0.072784,0.001747
